time,Volume,Vol.Snow,Vol.Blue.Ice,Vol.White.Ice,Tot.Inflow.Vol,Tot.Outflow.Vol,Overflow.Vol,Evaporation,Rain,Local.Runoff,Snowfall,Lake.Level,Surface.Area,Blue.Ice.Thickness,Snow.Thickness,Snow.Density,White.Ice.Thickness,Albedo,Max.Temp,Min.Temp,Surface.Temp,Daily.Qsw,Daily.Qe,Daily.Qh,Daily.Qlw,Light,Benthic.Light,Surface.Wave.Height,Surface.Wave.Length,Surface.Wave.Period,LakeNumber,Max.dT.dz,CD,CHE,z.L,date_time,Daily.Qn
34379,159527447.6,-206.417214,5080040.135,0,0,0,0,-1837.875742,0,0,0,34.501382,10668888.03,0.519253,-3.90E-05,500,0,0.4355,2.643172,0.770191,0.770191,68.991977,-4.89081,-0.000205,-63.752065,6.578265,0,0.096745,2.377601,1.234028,44.568588,0.337226,0.0013,0.0013,0,2/14/1994,10.130927
34380,159504637.7,-206.397365,5101018.352,0,0,0,0,-1326.607961,0,0,0,34.499245,10667862.12,0.521447,-3.90E-05,500,0,0.435997,2.653935,0.768901,0.768901,68.735139,-2.917855,-0.000102,-67.234482,6.017881,0,0.096745,2.377601,1.234028,11.422636,0.337226,0.0013,0.0013,0,2/15/1994,4.418614
34381,159481581.6,-16.153578,5122299.253,0,0,0,0,-1341.473456,0,0,9.110354,34.49708,10666823.67,0.523673,-3.00E-06,500,0,0.436463,2.664276,0.791351,0.791351,73.521604,-3.570514,0.000368,-68.560017,7.884984,0,0.096745,2.377601,1.234028,11.094182,0.337226,0.0013,0.0013,0,2/16/1994,8.531733
34382,159472887.6,-16.152985,5127727.191,0,0,0,0,-3091.44388,0,0,0,34.496263,10666432.09,0.524248,-3.00E-06,500,0,0.436933,2.674241,0.733183,0.733183,66.437445,-4.611205,6.10E-05,-59.327259,8.065609,0,0.096745,2.377601,1.234028,6.468991,0.337226,0.0013,0.0013,0,2/17/1994,11.72133
34383,159465536.9,-16.152484,5134376.866,0,0,0,0,-553.301519,0,0,0,34.495573,10666101.02,0.524944,-3.00E-06,500,0,0.437054,2.683878,0.671331,0.671331,74.529087,-0.435376,0.00058,-66.72264,9.106745,0,0.096745,2.377601,1.234028,18.562839,0.337226,0.0013,0.0013,0,2/18/1994,8.241243
34384,159493322.6,-16.154379,5105579.683,0,0,0,0,-1567.115305,0,0,0,34.498182,10667352.49,0.521938,-3.00E-06,500,0,0.436568,2.69323,0.510747,0.510747,69.928044,0,0.000669,-49.697098,9.067637,0,0.096745,2.377601,1.234028,3.477684,0.21425,0.0013,0.0013,0,2/19/1994,20.230277
34385,159599709.5,-16.161623,4999208.158,0,0,0,0,-2379.662341,0,0,0,34.508142,10672135.59,0.510835,-3.00E-06,500,0,0.43418,2.70234,0.045727,0.045727,64.197821,0,0.00056,-10.300728,10.18911,0,0.096745,2.377601,1.234028,8.175465,0.21425,0.0013,0.0013,0,2/20/1994,53.896533
34386,159594057.5,-16.161238,5008968.903,0,0,0,0,-1759.249113,5997.740202,0,0,34.507613,10671881.58,0.511844,-3.00E-06,500,0,0.434197,2.711255,0.237588,0.237588,78.932732,-4.680262,0.000215,-56.66745,11.695235,0,0.096745,2.377601,1.234028,18.123992,0.21425,0.0013,0.0013,0,2/21/1994,26.945329
34387,159555044.7,-16.158583,5044179.048,0,0,0,0,-2906.500585,0,0,0,34.503963,10670128.28,0.515527,-3.00E-06,500,0,0.434415,2.724753,0.546493,0.546493,73.624032,-7.733651,-0.000219,-64.69818,12.473511,0,0.096745,2.377601,1.234028,10.131863,0.257269,0.0013,0.0013,0,2/22/1994,16.659722
34388,159478319.4,-16.153356,5116668.814,0,0,0,0,-2567.2545,0,0,0,34.496773,10666676.74,0.523105,-3.00E-06,500,0,0.435204,2.750307,1.027082,1.027082,81.173454,-6.833192,-0.000485,-92.080218,12.802838,0,0.096745,2.377601,1.234028,7.955856,0.257269,0.0013,0.0013,0,2/23/1994,-4.073087
34389,159470185.4,-105.445202,5115093.166,0,0,0,0,-9655.951621,0,0,4.277337,34.496009,10666310.39,0.522962,-2.00E-05,500,0,0.436758,2.769634,0.834299,0.834299,60.219869,-25.701867,-0.001018,-34.299419,10.349952,0,0.096745,2.377601,1.234028,3.810457,0.257269,0.0013,0.0013,0,2/24/1994,51.623335
34390,159459201.1,-238.517997,5119040.787,0,0,0,0,-7054.631745,0,0,0.30719,34.494978,10665815.65,0.52339,-4.50E-05,500,0,0.436783,2.792172,0.748629,0.748629,71.11341,-18.778638,-0.000967,-47.504645,13.434673,0,0.096745,2.377601,1.234028,16.722641,0.257269,0.0013,0.0013,0,2/25/1994,42.38837
34391,159418344.4,-238.476845,5153878.628,0,0,0,0,-5191.186508,0,0,0,34.491141,10663975.46,0.527043,-4.50E-05,500,0,0.436873,2.815119,0.881286,0.881286,72.925956,-13.82074,-0.000636,-66.434106,13.497243,0,0.096745,2.377601,1.234028,4.862375,0.257269,0.0013,0.0013,0,2/26/1994,20.313226
34392,159363595.7,-177.633212,5204372.147,0,0,0,0,-3304.113882,0,0,0.307122,34.486,10661509.57,0.532329,-3.30E-05,500,0,0.437642,2.831382,1.074452,1.074452,50.549146,-8.798732,-8.00E-04,-62.244388,13.252286,0,0.096745,2.377601,1.234028,38.128343,0.257269,0.0013,0.0013,0,2/27/1994,-2.89571
34393,159334909.5,-177.611685,5229950.708,0,0,0,0,-2506.338583,0,0,0,34.483306,10660217.55,0.53501,-3.30E-05,500,0,0.438747,2.853717,1.01184,1.01184,71.659301,-6.675095,-0.000385,-72.108503,13.562947,0,0.096745,2.377601,1.234028,16.501299,0.257269,0.0013,0.0013,0,2/28/1994,6.226278
34394,159361557.8,-177.631682,5201021.414,0,0,0,0,-2839.590247,0,0,0,34.485809,10661417.79,0.531991,-3.30E-05,500,0,0.438663,2.869737,0.610862,0.610862,49.882442,-5.590421,-0.000633,-32.902272,13.16101,0,0.096745,2.377601,1.234028,163.401473,0.257269,0.0013,0.0013,0,3/1/1994,22.571224
34395,159367990.6,-177.63651,5193307.206,0,0,0,0,-1415.054238,0,0,0,34.486413,10661707.52,0.531188,-3.30E-05,500,0,0.438456,2.898616,0.545726,0.545726,93.869672,-1.396591,0.000286,-72.631601,16.957493,0,0.096745,2.377601,1.234028,15.490558,0.257269,0.0013,0.0013,0,3/2/1994,22.634376
34396,159380716.4,-177.646059,5179209.528,0,0,0,0,-1635.393811,0,0,0,34.487608,10662280.69,0.529717,-3.30E-05,500,0,0.438167,2.927572,0.495767,0.495767,94.122008,-1.116432,0.000431,-70.759943,17.539906,0,0.096745,2.377601,1.234028,16.783756,0.257269,0.0013,0.0013,0,3/3/1994,24.478066
34397,159420406.1,-177.675843,5138984.565,0,0,0,0,-1349.1953,0,0,0,34.491335,10664068.32,0.525515,-3.30E-05,500,0,0.437323,2.952007,0.365335,0.365335,78.444804,-3.90E-05,0.000564,-49.245916,15.724367,0,0.096745,2.377601,1.234028,21.297347,0.257269,0.0013,0.0013,0,3/4/1994,29.198363
34398,159468683,-177.712071,5090027.941,0,0,0,0,-1651.925043,0,0,0,34.495868,10666242.72,0.520402,-3.30E-05,500,0,0.436211,2.981558,0.211879,0.211879,95.281137,-0.299933,0.000764,-54.54127,18.888478,0,0.096745,2.377601,1.234028,23.518028,0.257269,0.0013,0.0013,0,3/5/1994,41.039036
34399,159511251.4,-177.744016,5046464.441,0,0,0,0,-1835.534919,0,0,0,34.499866,10668160,0.515856,-3.30E-05,500,0,0.435296,3.003163,0.230493,0.230493,68.205181,-3.80E-05,0.000862,-37.768552,9.569892,0,0.096745,2.377601,1.234028,24.142853,0.257269,0.0013,0.0013,0,3/6/1994,30.435805
34400,159593179.2,-177.805364,4966312.436,0,0,0,0,-1840.820575,1738.91008,0,0,34.507531,10671842.11,0.507487,-3.30E-05,500,0,0.433461,3.033603,-0.056876,-0.056876,96.890076,-1.40E-05,0.000582,-39.721937,19.981242,0,0.096745,2.377601,1.234028,6.49091,0.257269,0.0013,0.0013,0,3/7/1994,57.167571
34401,159562684.3,-177.78253,4991045.735,0,0,0,0,-5066.564746,0,0,0,34.504678,10670471.62,0.51008,-3.30E-05,500,0,0.433475,3.058068,0.273691,0.273691,77.023563,-13.480742,0.00084,-54.304482,14.459847,0,0.096745,2.377601,1.234028,2.475804,0.257269,0.0013,0.0013,0,3/8/1994,36.198983
34402,159550465.6,-13.780345,4995230.662,0,0,0,0,-7767.924613,0,0,1.387161,34.503535,10669922.49,0.510534,-3.00E-06,500,0,0.434035,3.083289,0.370023,0.370023,79.656336,-20.669384,-0.00014,-45.217895,19.067338,0,0.096745,2.377601,1.234028,7.886398,0.257269,0.0013,0.0013,0,3/9/1994,55.107965
34403,159575106.3,-13.781776,4967571.332,0,0,0,0,-3579.987001,0,0,0,34.50584,10671029.88,0.507655,-3.00E-06,500,0,0.433514,3.109786,0.368065,0.368065,83.864628,-3.616102,-8.00E-05,-53.351655,20.32157,0,0.096745,2.377601,1.234028,18.187811,0.257269,0.0013,0.0013,0,3/10/1994,34.129155
34404,159558286.5,-13.780799,4980836.643,0,0,0,0,-3171.081697,0,0,0,34.504267,10670273.98,0.509046,-3.00E-06,500,0,0.433511,3.125954,0.44155,0.44155,49.472232,-7.259307,9.00E-06,-41.377625,15.708138,0,0.096745,2.377601,1.234028,14.482999,0.257269,0.0013,0.0013,0,3/11/1994,15.353905
34405,159544598.3,-13.780005,4990379.403,0,0,0,0,-3831.58234,0,0,0,34.502986,10669658.81,0.510051,-3.00E-06,500,0,0.433812,3.14624,0.538921,0.538921,63.279952,-7.237417,0.000362,-50.914902,19.51612,0,0.096745,2.377601,1.234028,9.215584,0.257269,0.0013,0.0013,0,3/12/1994,19.602105
34406,159643698.1,-13.785757,4890343.604,0,0,0,0,-3167.268612,0,0,0,34.512257,10674112.51,0.499618,-3.00E-06,500,0,0.431765,3.17562,0.056707,0.056707,92.606037,-1.968674,0.000174,-30.948362,23.536014,0,0.096745,2.377601,1.234028,16.949452,0.257269,0.0013,0.0013,0,3/13/1994,63.626175
34407,159664960.2,-13.786991,4868777.951,0,0,0,0,-770.875896,0,0,0,34.514246,10675068.06,0.49737,-3.00E-06,500,0,0.431245,3.201301,0.150902,0.150902,80.079926,-0.193984,7.00E-04,-51.335866,26.195876,0,0.096745,2.377601,1.234028,153.712023,0.257269,0.0013,0.0013,0,3/14/1994,28.937344
34408,159728691.5,-13.79069,4803094.943,0,0,0,0,-3330.584616,0,0,0,34.520208,10677932.25,0.490529,-3.00E-06,500,0,0.429771,3.224831,0.021431,0.021431,72.544427,-0.940876,0.000694,-28.603373,18.906801,0,0.096745,2.377601,1.234028,9.05434,0.257269,0.0013,0.0013,0,3/15/1994,44.881236
34409,159725281.5,-13.790492,4799507.4,0,0,0,0,-6923.929809,0,0,0,34.519889,10677779,0.49017,-3.00E-06,500,0,0.429648,3.246841,0.132048,0.132048,67.293293,-18.410074,0.00049,-30.563542,24.746692,0,0.096745,2.377601,1.234028,3.368581,0.257269,0.0013,0.0013,0,3/16/1994,55.139335
34410,159685227.6,-13.788167,4836115.485,0,0,0,0,-2582.692231,0,0,0,34.516142,10675978.92,0.493992,-3.00E-06,500,0,0.429676,3.284172,0.524632,0.524632,117.692209,-6.868292,0.000603,-95.774971,29.54839,0,0.096745,2.377601,1.234028,21.174567,0.257269,0.0013,0.0013,0,3/17/1994,28.784927
34411,159702042.3,-13.789143,4814323.81,0,0,0,0,-5338.534384,0,0,0,34.517715,10676734.59,0.491731,-3.00E-06,500,0,0.430042,3.310407,0.577086,0.577086,81.593793,-4.644935,0.000357,-56.529073,10.698421,0,0.096745,2.377601,1.234028,5.8426,0.257269,0.0013,0.0013,0,3/18/1994,29.709298
34412,159754759.8,-13.792203,4758330.456,0,0,0,0,-4397.816186,0,0,0,34.522647,10679103.8,0.485904,-3.00E-06,500,0,0.428705,3.334903,0.210431,0.210431,75.090038,-8.088198,-0.000244,-30.016229,28.724427,0,0.096745,2.377601,1.234028,14.283201,0.257269,0.0013,0.0013,0,3/19/1994,53.162251
34413,159798498.6,-13.794742,4714134.537,0,0,0,0,-1368.974136,0,0,0,34.526739,10681069.5,0.481302,-3.00E-06,500,0,0.427758,3.36598,0.28115,0.28115,96.269811,-0.016018,0.000539,-56.13098,20.321624,0,0.096745,2.377601,1.234028,106.193148,0.257269,0.0013,0.0013,0,3/20/1994,40.15431
34414,159897439.9,-13.800485,4612577.536,0,0,0,0,-4620.771474,0,0,0,34.535995,10685516.08,0.470738,-3.00E-06,500,0,0.42541,3.386815,0.06709,0.06709,62.458139,-0.503221,0.000442,-8.996127,14.568644,0,0.096745,2.377601,1.234028,16.072973,0.257269,0.0013,0.0013,0,3/21/1994,53.964791
34415,160024627.3,-13.807867,4484020.586,0,0,0,0,-3826.592559,0,0,0,34.547894,10691232.08,0.457373,-3.00E-06,500,0,0.42217,3.42669,-0.32295,-0.32295,120.895248,-1.233678,0.000575,-31.247948,34.174734,0,0.096745,2.377601,1.234028,11.418034,0.257269,0.0013,0.0013,0,3/22/1994,90.880403
34416,160096417.5,-13.812034,4409906.486,0,0,0,0,-3648.403203,0,0,0,34.55461,10694458.45,0.449678,-3.00E-06,500,0,0.420393,3.459285,-0.186518,-0.186518,97.329447,-1.10E-05,0.001439,-36.320246,33.552207,0,0.096745,2.377601,1.234028,5.174627,0.257269,0.0013,0.0013,0,3/23/1994,61.007773
34417,160129250,-13.81394,4371682.658,0,0,0,0,-5981.04446,0,0,0,34.557681,10695933.99,0.445718,-3.00E-06,500,0,0.419427,3.482558,-0.022265,-0.022265,67.938638,-4.826237,0.000784,-28.166354,13.775464,0,0.096745,2.377601,1.234028,4.530991,0.257269,0.0013,0.0013,0,3/24/1994,44.597737
34418,160116132.2,-13.813178,4378984.848,0,0,0,0,-5580.732044,0,0,0,34.556454,10695344.46,0.446488,-3.00E-06,500,0,0.419407,3.495379,0.143638,0.143638,35.567512,-14.814268,-0.00028,-14.282779,21.805129,0,0.096745,2.377601,1.234028,7.501423,0.257269,0.0013,0.0013,0,3/25/1994,36.099281
34419,160152030.9,-13.815262,4342320.215,0,0,0,0,-1402.6948,0,0,0,34.559812,10696957.81,0.442682,-3.00E-06,500,0,0.418662,3.538897,0.187461,0.187461,129.72719,-1.153887,0.000406,-75.516053,38.933786,0,0.096745,2.377601,1.234028,154.933482,0.257269,0.0013,0.0013,0,3/26/1994,55.364618
34420,160156480,-13.81552,4335330.512,0,0,0,0,-2618.424245,0,0,0,34.560229,10697157.75,0.441962,-3.00E-06,500,0,0.418534,3.552895,0.268136,0.268136,39.010177,-2.206344,0.000468,-26.941197,11.27487,0,0.096745,2.377601,1.234028,11.11154,0.257269,0.0013,0.0013,0,3/27/1994,14.274856
34421,160228893.2,-13.819723,4262507.263,0,0,0,0,-1968.113703,308.078143,0,0,34.567003,10700412.12,0.434405,-3.00E-06,500,0,0.416682,3.575583,0.006997,0.006997,64.973232,-0.621837,0.000145,-17.847878,19.26204,0,0.096745,2.377601,1.234028,16.78962,0.257269,0.0013,0.0013,0,3/28/1994,47.747046
34422,160249508.3,-13.82092,4240248.232,0,0,0,0,-1991.53145,0,0,0,34.568932,10701338.6,0.4321,-3.00E-06,500,0,0.41611,3.590881,0.014506,0.014506,42.331312,-1.814753,-2.00E-06,-18.949618,15.411,0,0.096745,2.377601,1.234028,17.317339,0.257269,0.0013,0.0013,0,3/29/1994,25.196449
34423,160262739,-3.730859,4224139.758,0,0,0,0,-3193.689159,0,0,91.406554,34.570169,10701933.2,0.430434,-1.00E-06,500,0,0.415677,3.612756,0.063638,0.063638,61.951654,-6.369408,-0.000213,-30.435427,25.678797,0,0.096745,2.377601,1.234028,13.675668,0.257269,0.0013,0.0013,0,3/30/1994,37.885848
34424,160314383.7,-3.731668,4167458.015,0,0,0,0,-5882.723851,0,0,0,34.575001,10704254.2,0.424566,-1.00E-06,500,0,0.414245,3.652176,0.152881,0.152881,114.492883,-5.389204,1.40E-05,-53.646414,42.3624,0,0.096745,2.377601,1.234028,7.993049,0.257269,0.0013,0.0013,0,3/31/1994,66.235659
34425,160375875.1,-3.732632,4104329.873,0,0,0,0,-2614.063745,0,0,0,34.580754,10707017.72,0.418027,-1.00E-06,500,0,0.412629,3.698606,0.169932,0.169932,134.641228,-0.291804,0.000701,-69.338003,43.876717,0,0.096745,2.377601,1.234028,22.165291,0.257269,0.0013,0.0013,0,4/1/1994,65.594328
34426,160446805.2,-3.733743,4032889.867,0,0,0,0,-1598.575017,0,0,0,34.587389,10710205.43,0.410629,-1.00E-06,500,0,0.410784,3.730103,0.119625,0.119625,89.17382,-0.410528,0.000737,-35.267556,40.783539,0,0.096745,2.377601,1.234028,33.692614,0.257269,0.0013,0.0013,0,4/2/1994,54.316055
34427,160504778.1,-3.734651,3972271.661,0,0,0,0,-3503.47115,0,0,0,34.592813,10712810.83,0.404358,-1.00E-06,500,0,0.40909,3.760872,0.038572,0.038572,86.151627,-2.052336,0.000334,-33.612858,31.34177,0,0.096745,2.377601,1.234028,7.188068,0.257269,0.0013,0.0013,0,4/3/1994,54.590771
34428,160542659.2,-3.735245,3930746.353,0,0,0,0,-4187.529078,0,0,0,34.596356,10714513.27,0.400067,-1.00E-06,500,0,0.408009,3.808139,0.14824,0.14824,133.96959,-4.394439,0.000648,-69.975558,46.126681,0,0.096745,2.377601,1.234028,6.79625,0.257269,0.0013,0.0013,0,4/4/1994,68.387823
34429,160614881.4,-3.736375,3863681.979,0,0,0,0,-2808.662426,6835.859464,0,0,34.603101,10717755.79,0.393123,-1.00E-06,500,0,0.406152,3.828782,0.060516,0.060516,55.766865,-1.565062,0.000419,-12.09848,19.266637,0,0.096745,2.377601,1.234028,11.406664,0.257269,0.0013,0.0013,0,4/5/1994,45.233028
34430,160664383.6,-3.737149,3807634.138,0,0,0,0,-7393.382853,0,0,0,34.607715,10719975.64,0.38734,-1.00E-06,500,0,0.404557,3.876862,0.078486,0.078486,133.979683,-14.232284,4.30E-05,-53.316467,51.020087,0,0.096745,2.377601,1.234028,10.551808,0.257269,0.0013,0.0013,0,4/6/1994,94.895457
34431,160673112.5,-3.737286,3794906.719,0,0,0,0,-4143.674242,0,0,0,34.608528,10720367.08,0.386031,-1.00E-06,500,0,0.404265,3.92823,0.32849,0.32849,143.3717,-6.461997,0.000649,-85.996913,49.185086,0,0.096745,2.377601,1.234028,33.386887,0.257269,0.0013,0.0013,0,4/7/1994,63.836135
34432,160791722,-3.73914,3672857.798,0,0,0,0,-5375.508212,0,0,0,34.619583,10725685.96,0.37343,-1.00E-06,500,0,0.400917,3.964828,0.090608,0.090608,99.790217,-2.734005,0.000486,-20.554616,35.078636,0,0.096745,2.377601,1.234028,29.677604,0.257269,0.0013,0.0013,0,4/8/1994,81.96912
34433,160913470.8,-3.741043,3544091.739,0,0,0,0,-8879.425413,0,0,0,34.63093,10731145.62,0.360155,-1.00E-06,500,0,0.397164,3.997385,-0.033311,-0.033311,86.972967,-4.520613,9.00E-04,-5.771017,16.338192,0,0.096745,2.377601,1.234028,3.024997,0.257269,0.0013,0.0013,0,4/9/1994,85.721663
34434,161016737.5,-3.742658,3438519.371,0,0,0,0,-3786.92669,0,0,0,34.640554,10735776.47,0.349276,-1.00E-06,500,0,0.394059,4.023437,-0.109302,-0.109302,67.745251,0,0.000953,-2.838268,30.097999,0,0.096745,2.377601,1.234028,4.676743,0.257269,0.0013,0.0013,0,4/10/1994,64.90603
34435,161137610.7,-3.744547,3314825.995,0,0,0,0,-4438.661721,0,0,0,34.651819,10741196.86,0.336542,-1.00E-06,500,0,0.390135,4.081404,-0.229284,-0.229284,152.927586,-1.348901,0.001093,-43.714725,62.355545,0,0.096745,2.377601,1.234028,31.324558,0.257269,0.0013,0.0013,0,4/11/1994,110.560669
34436,161220756.4,-3.745847,3230258.777,0,0,0,0,-2460.788426,0,0,0,34.659568,10744925.41,0.327842,-1.00E-06,500,0,0.38753,4.138192,-0.180319,-0.180319,148.635883,-0.668074,0.001837,-57.155282,62.402312,0,0.096745,2.377601,1.234028,33.181539,0.257269,0.0013,0.0013,0,4/12/1994,92.146838
34437,161326501.7,-3.7475,3119988.425,0,0,0,0,-5969.999408,206.302568,0,0,34.669424,10749667.42,0.316511,-1.00E-06,500,0,0.384071,4.178987,-0.340924,-0.340924,105.025767,-0.558249,0.001468,-22.978031,31.998584,0,0.096745,2.377601,1.234028,4.362756,0.257269,0.0013,0.0013,0,4/13/1994,82.604517
34438,161451049.2,-3.749447,3006207.913,0,0,0,0,-1101.714548,10523.9244,0,0,34.681031,10755252.58,0.30481,-1.00E-06,500,0,0.380251,4.336692,-0.524603,-0.524603,80.645133,0,0.000805,-0.048243,33.900916,0,0.096745,2.377601,1.234028,11.490349,0.224267,0.0013,0.0013,0,4/14/1994,80.596085
34439,161574167.6,-3.751372,2882037.742,0,0,0,0,-2251.636791,0,0,0,34.692506,10760773.65,0.29207,-1.00E-06,500,0,0.376041,4.593481,-0.481106,-0.481106,119.869094,0,0.001727,-21.076406,64.485533,0,0.096745,2.377601,1.234028,122.962314,0.224267,0.0013,0.0013,0,4/15/1994,98.790961
34440,161850298.5,-3.755682,2723267.89,0,0,0,0,-262.703808,114537.6747,0,0,34.718172,10773137.28,0.275663,-1.00E-06,500,0,0.370132,4.752748,-0.520638,-0.520638,73.439048,0,0.001496,23.926722,14.895853,0,0.096745,2.377601,1.234028,3.71837,0.224267,0.0013,0.0013,0,4/16/1994,97.364274
34441,161951073.9,-3.757254,2618858.303,0,0,0,0,-4716.804304,0,0,0,34.727529,10777646.58,0.264983,-1.00E-06,500,0,0.36616,5.103674,-0.705025,-0.705025,160.734327,-4.009382,0.000828,-40.851465,68.404032,0,0.096745,2.377601,1.234028,1.707727,0.224267,0.0013,0.0013,0,4/17/1994,123.891416
34442,162001702.1,-3.758044,2564009.552,0,0,0,0,-4728.252014,0,0,0,34.73223,10779912,0.259379,-1.00E-06,500,0,0.364095,5.472158,-0.412443,-0.412443,168.066923,-4.184485,0.001372,-66.308676,78.865569,0,0.096745,2.377601,1.234028,8.945231,0.224267,0.0013,0.0013,0,4/18/1994,105.94136
34443,162122400.2,-3.759927,2442068.205,0,0,0,0,-2369.621985,0,0,0,34.743437,10785312.77,0.24692,-1.00E-06,500,0,0.359523,5.728058,-0.320123,-0.320123,115.568234,-1.60E-05,0.001833,-17.805001,78.890859,0,0.096745,2.377601,1.234028,3.359731,0.224267,0.0013,0.0013,0,4/19/1994,97.761416
34444,162182676.4,-3.760867,2376152.992,0,0,0,0,-6154.434204,0,0,0,34.749033,10788009.9,0.240195,-1.00E-06,500,0,0.35651,5.036771,-0.253021,-0.253021,157.824317,-8.150312,0.001627,-52.871396,73.16531,0,0.096745,2.377601,1.234028,2.752543,0.230606,0.0013,0.0013,0,4/20/1994,113.101606
34445,162191357.5,-3.761002,2362328.048,0,0,0,0,-5213.25055,0,0,0,34.749839,10788398.34,0.238789,-1.00E-06,500,0,0.35594,5.37234,0.038893,0.038893,160.300782,-12.000529,0.001222,-73.066473,72.362017,0,0.096745,2.377601,1.234028,8.172753,0.230606,0.0013,0.0013,0,4/21/1994,99.233616
34446,162236483.2,-3.761706,2313488.231,0,0,0,0,-4073.522418,0,0,0,34.754029,10790417.54,0.233808,-1.00E-06,500,0,0.3539,5.718331,0.050198,0.050198,164.265226,-4.211738,0.001252,-71.668624,80.487576,0,0.096745,2.377601,1.234028,30.037745,0.337608,0.0013,0.0013,0,4/22/1994,96.807088
34447,162308624.3,-3.762832,2238775.576,0,0,0,0,-3111.177497,0,0,0,34.760727,10793645.58,0.22619,-1.00E-06,500,0,0.350773,6.095918,-0.053561,-0.053561,177.228642,-1.253562,0.001505,-70.879395,90.030969,0,0.096745,2.377601,1.234028,75.044027,0.337608,0.0013,0.0013,0,4/23/1994,107.601304
34448,162447781.8,-3.765002,2097810.214,0,0,0,0,-2728.992385,0,0,0,34.773648,10799872.33,0.211825,-1.00E-06,500,0,0.344618,6.466335,-0.307154,-0.307154,169.67394,-0.278564,0.001793,-38.112923,90.155981,0,0.096745,2.377601,1.234028,3.008456,0.337608,0.0013,0.0013,0,4/24/1994,131.837788
34449,162706984.5,-3.769046,1889454.652,0,0,0,0,0,49506.61477,0,0,34.797714,10811470.65,0.190582,-1.00E-06,500,0,0.334613,6.75691,-0.541593,-0.541593,127.394242,0,0.002257,17.608694,52.551866,0,0.096745,2.377601,1.234028,155.002861,0.402648,0.0013,0.0013,0,4/25/1994,145.000679
34450,162923415.9,-3.772415,1717988.274,0,0,0,0,0,43514.00708,0,0,34.817743,10821136.51,0.173132,-1.00E-06,500,0,0.325191,6.909656,-0.432621,-0.432621,63.854083,0,0.00142,38.510948,26.074297,0,0.096745,2.377601,1.234028,22.116693,0.402648,0.0013,0.0013,0,4/26/1994,102.363611
34451,163129007,-3.775615,1519541.878,0,0,0,0,0,6027.373036,0,0,34.83676,10830315.97,0.153004,-1.00E-06,500,0,0.3135,7.179111,-0.541935,-0.541935,108.004072,0,0.001518,28.92414,66.62274,0,0.096745,2.377601,1.234028,25.21355,0.402648,0.0013,0.0013,0,4/27/1994,136.926694
34452,163303653.3,-3.778334,1431771.633,0,0,0,0,-4358.308734,90506.78451,0,0,34.852915,10838113.77,0.144062,-1.00E-06,500,0,0.307171,7.482465,-0.487615,-0.487615,117.318421,-7.348344,0.000545,-7.12375,98.92335,0,0.096745,2.377601,1.234028,17.549223,0.402648,0.0013,0.0013,0,4/28/1994,117.54247
34453,163324848.5,-3.778664,1404887.616,0,0,0,0,-5757.864784,0,0,0,34.854875,10839060.12,0.141345,-1.00E-06,500,0,0.305447,7.763672,-0.01935,-0.01935,108.490218,-8.088474,0.000252,-30.887576,43.013887,0,0.096745,2.377601,1.234028,14.374516,0.402648,0.0013,0.0013,0,4/29/1994,85.690864
34454,163429760.8,-3.780297,1339533.403,0,0,0,0,-3207.836433,42454.43067,0,0,34.86458,10843744.36,0.134712,-1.00E-06,500,0,0.300653,8.025225,-0.168766,-0.168766,98.764757,-5.330645,7.60E-05,-13.926274,94.003219,0,0.096745,2.377601,1.234028,39.751555,0.402648,0.0013,0.0013,0,4/30/1994,90.169052
34455,163541607.1,-3.782038,1224870.278,0,0,0,0,-3052.319928,0,0,0,34.874926,10848738.2,0.123124,-1.00E-06,500,0,0.292047,8.366607,-0.275033,-0.275033,126.208691,-1.719324,0.000431,-8.825473,83.189624,0,0.096745,2.377601,1.234028,30.004049,0.402648,0.0013,0.0013,0,5/1/1994,119.102111
34456,163697149.8,-3.784459,1066526.854,0,0,0,0,-2931.360971,0,0,0,34.889313,10855683.04,0.107138,-1.00E-06,500,0,0.278596,5.618874,4.255092,5.618874,121.141283,-7.666479,0.000775,-35.250464,80.791847,0,0.096745,2.377601,1.234028,104.571971,0.293361,0.0013,0.0013,0,5/2/1994,93.556523
34457,163983021.5,-3.788903,779725.1617,0,0,0,0,-1292.741725,0,0,0,34.915698,10868430.52,0.078236,-1.00E-06,500,0,0.244385,5.352886,4.260609,5.352886,182.910638,-2.611431,0.001229,-37.991291,115.642331,0,0.096745,2.377601,1.234028,322.948161,0.284461,0.0013,0.0013,0,5/3/1994,147.529549
34458,164761497.7,0,0,0,0,0,0,-4.043847,0,0,0,34.987438,10903113.66,0,0,500,0,0.069901,5.044158,4.266614,5.044158,195.083785,-1.201818,5.885612,-15.447328,210.509119,0,0.208549,4.894531,1.770561,77.913195,0.266961,0.0013,0.0013,0,5/4/1994,174.952663
34459,164761614.8,0,0,0,0,0,0,0,117.662768,0,0,34.987448,10903118.88,0,0,500,0,0.069605,4.990138,4.77627,4.990138,150.048007,-5.394576,41.833168,-42.761689,183.399957,0,0.145886,3.512998,1.500011,237.792157,0.133984,0.0013,0.0013,0,5/5/1994,70.847726
